project_id,project_name,project_type,project_size,region,start_date,planned_end_date,structural_complexity_rating,temporary_structures_rating,bim_adoption_percentage,lead_time_rating,tariff_rate_percentage,supply_chain_risk_percentage,socio_political_risk_score,permit_approval_rating,lien_claims_rating,seismic_zone_rating,flood_risk_percentage,rainfall_flood_risk_percentage,contingency_budget_percentage,weather_delay_rating,safety_risk_rating,worker_experience_rating,turnover_rating,cybersecurity_risk_rating,renewable_energy_percentage,energy_efficiency_percentage,delay_days,cost_overrun_percentage,safety_incidents,overall_risk_score,risk_category,actual_end_date,on_time_completion,within_budget,project_success,high_risk_factors_count,top_risk_factors,recommended_mitigations
PRJ-2020-0000,Mountain Healthcare Development 0,Healthcare,Medium,Mountain,2018-01-05,2020-12-15,1,5,50,1,10,25,2,2,1,3,25,75,10,3,4,2,2,5,75,50,69,12.74109517120374,0,49.675000000000004,Medium,2021-02-22,0,0,0,6,Temporary Structures|Rainfall Flood Risk|Low Contingency Budget,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Rainfall Flood Risk: Implement enhanced drainage systems and establish weather monitoring protocols | Low Contingency Budget: Increase contingency allocations and implement strict change order controls
PRJ-2022-0071,South Commercial Development 1071,Commercial,Large,South,2020-11-24,2022-07-15,5,5,10,2,25,25,1,4,2,1,10,0,10,5,4,2,1,3,10,10,41,61.859879942948155,0,56.47500000000001,Medium,2022-08-25,0,0,0,11,Structural Complexity|Temporary Structures|Low BIM Adoption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements
PRJ-2022-0072,Mountain Residential Development 1072,Residential,Medium,Mountain,2022-10-24,2025-10-13,2,1,10,1,10,25,5,2,3,3,25,25,5,3,4,5,2,4,0,50,32,11.475298212098998,0,47.425000000000004,Medium,2025-11-14,0,0,0,6,Low BIM Adoption|Socio-political Issues|Low Contingency Budget,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities | Low Contingency Budget: Increase contingency allocations and implement strict change order controls
PRJ-2022-0073,East Healthcare Development 1073,Healthcare,Medium,East,2018-06-20,2019-01-17,3,5,10,5,50,25,1,4,2,3,75,10,5,1,3,1,4,3,50,50,16,16.23032130519901,0,64.175,High,2019-02-02,0,0,0,9,Temporary Structures|Low BIM Adoption|Long Lead Times,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2022-0074,North Infrastructure Development 1074,Infrastructure,Medium,North,2019-12-14,2021-04-07,3,1,75,4,5,10,4,3,4,2,75,75,15,5,1,2,4,1,10,50,215,23.102217195145215,0,51.89999999999999,Medium,2021-11-08,0,0,0,9,Long Lead Times|Socio-political Issues|Lien Claims,Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2022-0075,East Commercial Development 1075,Commercial,Small,East,2021-11-28,2023-09-18,1,5,90,2,15,50,1,3,5,5,75,75,15,2,4,1,2,4,10,50,77,7.810608570090092,0,58.9,Medium,2023-12-04,0,0,0,10,Temporary Structures|Supply Chain Disruption|Lien Claims,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2022-0076,Mountain Commercial Development 1076,Commercial,Medium,Mountain,2018-01-26,2020-03-08,2,1,90,3,10,25,3,4,5,4,50,75,15,4,5,4,1,3,25,10,16,37.62450372355284,0,52.925,Medium,2020-03-24,0,0,0,9,Permit Approval Delays|Lien Claims|Seismic Concerns,Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing | Lien Claims: Improve subcontractor vetting and implement robust payment verification system | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2022-0077,South Commercial Development 1077,Commercial,Medium,South,2020-06-01,2020-11-01,1,4,75,2,5,25,5,5,3,3,0,25,10,1,5,1,2,3,0,25,52,35.53820139046425,0,50.075,Medium,2020-12-23,0,0,0,8,Temporary Structures|Socio-political Issues|Permit Approval Delays,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing
PRJ-2022-0078,South Healthcare Development 1078,Healthcare,Large,South,2019-04-12,2021-11-19,4,5,25,5,5,10,5,3,4,3,75,10,5,3,5,1,5,5,25,75,96,22.994634506324456,0,69.15,High,2022-02-23,0,0,0,13,Structural Complexity|Temporary Structures|Low BIM Adoption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements
PRJ-2022-0079,Coastal Industrial Development 1079,Industrial,Medium,Coastal,2019-08-05,2020-04-10,5,3,75,3,25,10,5,5,1,2,75,75,20,4,3,3,5,4,50,10,158,42.025903454084236,1,60.7,High,2020-09-15,0,0,0,10,Structural Complexity|High Tariff Rates|Socio-political Issues,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2022-0080,East Infrastructure Development 1080,Infrastructure,Small,East,2022-06-18,2024-10-18,1,1,10,4,10,90,2,4,1,5,10,25,10,4,2,2,5,1,50,25,23,33.57586903311673,0,51.75,Medium,2024-11-10,0,0,0,10,Low BIM Adoption|Long Lead Times|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2022-0081,Central Industrial Development 1081,Industrial,Large,Central,2021-08-20,2024-06-18,5,3,75,4,50,75,2,4,5,4,10,0,10,2,3,1,4,3,10,90,28,46.39835816070392,0,60.074999999999996,High,2024-07-16,0,0,0,11,Structural Complexity|Long Lead Times|High Tariff Rates,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2022-0082,East Educational Development 1082,Educational,Large,East,2020-12-20,2022-09-02,2,2,10,4,10,25,3,3,4,5,25,50,5,1,5,1,4,4,75,25,80,37.84089916142805,1,60.675,High,2022-11-21,0,0,0,11,Low BIM Adoption|Long Lead Times|Lien Claims,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2022-0083,North Commercial Development 1083,Commercial,Medium,North,2020-05-14,2023-05-13,4,5,50,1,10,75,4,5,4,5,25,10,20,4,5,2,1,4,25,25,73,32.71283291632798,1,60.425,High,2023-07-25,0,0,0,13,Structural Complexity|Temporary Structures|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2022-0084,East Infrastructure Development 1084,Infrastructure,Medium,East,2018-08-22,2020-01-07,2,3,10,3,5,10,2,4,3,2,25,25,5,1,5,2,3,5,50,25,107,17.33711621856465,0,53.550000000000004,Medium,2020-04-23,0,0,0,7,Low BIM Adoption|Permit Approval Delays|Low Contingency Budget,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing | Low Contingency Budget: Increase contingency allocations and implement strict change order controls
PRJ-2022-0085,Mountain Healthcare Development 1085,Healthcare,Medium,Mountain,2023-07-28,2023-12-03,4,5,90,3,25,10,1,3,1,5,75,50,10,2,1,3,2,5,10,10,32,18.9564274768536,0,57.050000000000004,Medium,2024-01-04,0,0,0,10,Structural Complexity|Temporary Structures|High Tariff Rates,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2022-0086,Coastal Healthcare Development 1086,Healthcare,Small,Coastal,2024-03-04,2026-01-23,4,3,75,1,25,90,3,4,3,4,25,50,15,3,5,1,3,5,10,25,36,22.508548314215773,0,62.20000000000001,High,2026-02-28,0,0,0,11,Structural Complexity|High Tariff Rates|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2022-0087,Mountain Residential Development 1087,Residential,Medium,Mountain,2020-11-23,2021-11-28,5,3,10,3,10,50,4,2,2,4,25,25,5,4,3,2,4,5,25,25,137,28.146571217520773,1,63.35,High,2022-04-14,0,0,0,12,Structural Complexity|Low BIM Adoption|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2022-0088,West Educational Development 1088,Educational,Large,West,2023-11-15,2025-07-12,2,5,25,1,10,10,1,2,4,1,10,25,5,4,1,3,2,3,10,90,21,9.59131747487209,0,42.699999999999996,Medium,2025-08-02,0,0,0,6,Temporary Structures|Low BIM Adoption|Lien Claims,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2022-0089,South Industrial Development 1089,Industrial,Medium,South,2023-02-10,2025-05-16,2,3,50,2,15,25,5,3,1,4,75,25,15,4,5,1,4,4,0,90,37,26.47620796941515,0,57.775000000000006,Medium,2025-06-22,0,0,0,9,Socio-political Issues|Seismic Concerns|Flood Risk,Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures | Flood Risk: Develop comprehensive flood mitigation plans including elevated foundations and waterproof materials
PRJ-2022-0090,Mountain Healthcare Development 1090,Healthcare,Medium,Mountain,2019-09-02,2022-02-16,1,1,25,5,5,90,2,4,3,4,75,75,20,1,3,3,1,4,75,50,102,21.802151796719826,0,53.35,Medium,2022-05-29,0,0,0,8,Low BIM Adoption|Long Lead Times|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2022-0091,South Educational Development 1091,Educational,Medium,South,2020-08-11,2023-07-31,2,1,25,4,50,50,1,3,5,3,25,0,20,4,3,1,2,3,25,10,0,26.7711097042614,1,53.150000000000006,Medium,2023-07-31,1,0,0,9,Low BIM Adoption|Long Lead Times|High Tariff Rates,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2022-0092,South Infrastructure Development 1092,Infrastructure,Medium,South,2021-09-28,2024-06-05,1,2,25,1,50,90,4,1,2,2,75,75,5,1,2,4,4,1,25,25,39,34.56960057796297,0,52.45,Medium,2024-07-14,0,0,0,10,Low BIM Adoption|High Tariff Rates|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2022-0093,West Industrial Development 1093,Industrial,Medium,West,2023-09-26,2025-10-14,3,5,50,1,25,10,3,3,3,4,75,50,15,5,4,4,5,4,25,50,37,13.708716840946817,0,59.6,Medium,2025-11-20,0,0,0,10,Temporary Structures|High Tariff Rates|Seismic Concerns,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2022-0094,Mountain Residential Development 1094,Residential,Medium,Mountain,2019-02-14,2021-05-20,3,5,50,1,5,50,1,3,5,5,10,50,5,5,3,1,5,5,10,50,48,38.07224431068466,1,62.300000000000004,High,2021-07-07,0,0,0,11,Temporary Structures|Supply Chain Disruption|Lien Claims,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2022-0095,Desert Industrial Development 1095,Industrial,Small,Desert,2019-07-29,2021-02-22,3,3,50,2,25,75,3,2,1,1,0,50,15,1,5,1,4,5,10,10,98,10.99210014563739,0,53.925,Medium,2021-05-31,0,0,0,9,High Tariff Rates|Supply Chain Disruption|Rainfall Flood Risk,High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Rainfall Flood Risk: Implement enhanced drainage systems and establish weather monitoring protocols
PRJ-2022-0096,North Industrial Development 1096,Industrial,Small,North,2019-01-01,2021-11-27,2,2,50,1,50,50,5,2,1,5,50,25,10,5,5,1,3,5,25,50,66,29.514454079861643,1,60.95,High,2022-02-01,0,0,0,11,High Tariff Rates|Supply Chain Disruption|Socio-political Issues,High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Socio-political Issues: Engage local stakeholders early and maintain communication channels with authorities
PRJ-2022-0097,North Infrastructure Development 1097,Infrastructure,Small,North,2024-12-15,2025-06-19,2,5,25,5,10,25,4,4,2,2,25,10,15,2,4,2,1,1,25,50,34,20.602984018886122,0,50.925,Medium,2025-07-23,0,0,0,8,Temporary Structures|Low BIM Adoption|Long Lead Times,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
